cluster_gmm,true_edit_days_scaled,active_duration_scaled,activity_ratio_true_scaled,edits_per_day_true_scaled,mean_days_between_edits_true_scaled,pause_after_first_editing_day_scaled,top_country_ratio_scaled,entropy_country_distribution_scaled,diversity_score_scaled,number_of_countries_scaled,max_country_edits_scaled,created_ratio_scaled,deleted_ratio_scaled,tag_ratio_scaled,geometry_ratio_scaled,none_ratio_scaled,total_edits_scaled,burstiness_score_scaled,building_ratio_scaled,road_ratio_scaled,amenity_ratio_scaled,shop_ratio_scaled,educational_institution_ratio_scaled,healthcare_facility_ratio_scaled,land_use_ratio_scaled,point_of_interest_ratio_scaled,feature_category_count_scaled,top_feature_ratio_scaled,node_ratio_scaled,way_ratio_scaled,relation_ratio_scaled,geometry_tag_ratio_scaled,new_keys_ratio_scaled,deleted_keys_ratio_scaled,keys_per_changeset_ratio_scaled,edits_per_changeset_ratio_scaled,changeset_duration_ratio_in_sec_scaled,josm_changeset_ratio_scaled,id_changeset_ratio_scaled,streetcomplete_changeset_ratio_scaled,other_id_changeset_ratio_scaled,comment_length_ratio_scaled,changesets_per_edit_day_scaled,avg_days_valid_per_edit_scaled,active_weeks_scaled,days_to_50_scaled,days_to_100_scaled,frontload_ratio_scaled,early_days_ratio_scaled,activity_density_scaled,edits_per_span_day_scaled
0,-0.18487472598057442,-0.14234195043195624,-0.21392135189218983,-0.1732959109495288,0.09924379118237646,-0.16830502874899606,0.53052239808311,-0.6246485528449558,-0.547621952771661,-0.6301894893935157,-0.14670922173985118,-0.3978692766044327,-0.05903635105860717,-0.14558086527452047,0.09868878179141463,-0.07000329747444406,-0.20493532934912273,0.023148771778837535,-0.5863532193875642,0.648329781434226,-0.47063653232118396,-0.3412000215935695,-0.24763823175498287,-0.20860344350205884,-0.12262561211817198,-0.452530614028655,-0.1513865629338417,0.3815491076015209,-0.4758972526834176,0.3188769276884642,0.5525065709778905,0.7131932645840977,-0.2888480698791507,-0.03855711991310392,-0.25413014181285126,-0.11598972886781045,-0.29737547157893435,-0.38602837196977546,0.6882013946063573,-0.31539872739392316,-0.34194292452978603,-0.1821177507799656,-0.14025922417978193,-0.21826629615278323,-0.16376924453620678,-0.03791689698243629,0.017643435316303274,-0.07143867589477916,-0.1357762125247294,-0.2139795256863896,-0.28381348473628537
1,0.28195369349347044,0.063175161815109,-0.023588553472375203,-0.154776146731815,-0.2981406365930408,-0.06360481907621059,0.15822266339726015,-0.11712749345269399,-0.11281700695071327,-0.06593652986893929,0.13212961025864142,-1.2390411313987135,-0.46889521619477126,-0.22066659634214839,-0.5714089450822492,2.3113686904983006,0.10962919197129382,0.318131201298844,0.020093801595410552,0.9873396079812236,0.36604047947928947,0.047794235566919384,-0.0030243795475548203,-0.12595710146518857,-0.2813731334189265,0.2619694363795737,0.22684306134244808,-0.3375333618151029,-0.017793624718909124,0.1406535688337498,-0.4251488416069777,-0.9693615307716752,-0.18073365593051838,-0.48126625310711196,-0.7615989001495082,-0.6388644782964662,1.212024913875747,-0.37005812190693266,-1.1725886028175938,3.2838434840788104,-0.49803944787665605,-0.19559620785448623,0.6410352673214381,-0.3659243333753977,0.28714348496570963,0.08846671646196852,0.0967981651083496,0.04220470996982143,-0.034197865900064496,-0.02356702602941256,-0.10713388020502268
2,0.35177074956033083,0.048166320533980844,0.08772367385270113,0.6249042957455673,-0.3411022562789661,-0.13419599050692455,-0.41834706860150117,0.47419408034705685,0.4837380014595023,0.5019987793137151,0.5543895440314155,0.5129551078303162,-0.13409468258710355,-0.19035617560079163,-0.19417231594816886,-0.5691892224406039,0.599614642541509,0.31164638246207643,0.45251512990381243,-0.19320871107589005,-0.5605016385476038,-0.37612512656327596,-0.26972328435838133,-0.21921158153037415,-0.1286394206532875,-0.6258827275849604,0.33223156396184317,0.4789313237476882,-0.6129171840653092,0.6274893575332435,-0.039220275759250585,0.17272873537258235,-0.2799803843128212,-0.27562335344572864,0.33300149410923263,0.4812789382103632,-0.5516793441931132,0.5917132835776364,0.2651469782432832,-0.30945087979802116,-0.5457212328605312,0.2618896088751298,0.3657822603578474,-0.3673542929978329,0.328727509200168,-0.37111667846284907,-0.38868402844606914,-0.18942142247429675,-0.1671440155120091,0.08777777798589718,0.4571723885636015
3,-0.7048878115638917,-0.6509539704758567,-0.26098221117009573,0.8342576291776408,0.3744812687202569,0.4773934745483307,-1.31045092623152,1.2425676215998707,1.2614189330059937,0.5163729443353421,-0.134224358927998,1.6379698237946947,-0.2970074390597363,-0.2605272139218052,-0.6747371593445073,-0.8533067308265322,0.019369090342135298,-0.6535002669829775,1.9588792069969356,-1.1321842084657805,-0.678341308188194,-0.4154065429928822,-0.31178704338908153,-0.23443341386403074,-0.48072244271785686,-0.7863031619808692,-1.094563161729299,1.420765028669088,-0.9160721849852855,1.077280072531255,-0.5414715910264106,-0.8887891680581028,-0.3453680360510137,-0.617891377386142,0.2673880219389738,0.48405530968643407,-0.6072095508214436,-0.38718631175455354,0.9378409754227096,-0.3207195962801261,-0.6397435175977793,1.4567333371571378,0.7123640936050321,-0.8678145697037744,-0.6901401222223953,-0.5522228314860097,-0.42183418616957485,0.2583472507353802,0.3671920653065672,-0.2611340427721095,0.00015065020443132804
4,0.1446334935537184,0.3919950186908656,-0.1354726767767137,0.18782745658439107,0.01893956588346248,-0.22639227551036514,0.15037279962737665,-0.10153804444787592,-0.141775278785083,0.0012002424609843432,0.23651699482819788,-0.3236583208089467,0.37683078762676214,0.8800123177424523,0.5498720800540731,-0.06092996894912721,0.21294411719470827,0.30152709884161705,-0.5138432974160272,0.13861694636598249,-0.439150311035142,-0.3388630898261779,-0.2558820721671494,-0.20960311765743778,-0.26420037108573047,-0.5004313966200796,0.007161268286909531,0.28214308387115417,0.330384213498803,-0.28220899320090903,-0.17289640342246676,0.054074232823122195,-0.25848930019068156,0.41476932505515074,0.4500645461887742,0.5129777993105812,0.7521847933952587,0.27269623936486054,-0.5722408005437152,-0.25853611771542045,0.6663100835059774,-0.34796075718268943,-0.3950281828978641,0.1529698025145403,0.13872426323753256,-0.18461837632863906,-0.20701649086438573,-0.22947152211136487,-0.24482769746925234,-0.1354333941751369,0.04861658152379028
5,-0.06349436332453931,-0.4430560252439709,-0.13676183682624363,-1.487820221649148,-0.2675621059608362,-0.18445826405527413,-0.37966078449036256,0.3738931078569494,0.06128940571959744,0.05057887774898819,-1.023673917833571,1.2112558237051383,-0.567182390197939,-0.26164410933367444,-0.6871906929937317,-0.10639957281323693,-0.9703950094124554,-0.10001868133522378,-0.6705978932347674,-1.1825960598908678,1.3557696640925785,1.342129503221356,0.07237147830010802,0.46506341109112337,-0.5223402507241981,1.7464929339468729,-0.4831486338198488,-0.5261748563972504,2.332067692437105,-2.1833927345938067,-0.5576588638315978,-1.1742405610726203,1.4316471080926931,-0.7503644448872648,-0.5887236174900324,-1.0740661876296633,-0.12502011361741788,-0.3872373588259864,-1.3735747455077782,-0.319718695442271,2.1575817848210317,-0.3661101960032592,-0.9812821443921597,1.072959784213288,0.00872287075536407,0.7431384099926384,0.628274936992925,-0.04401240887344375,-0.16836023881133746,-0.13691850804734765,-0.5392126015121892
6,-0.6904785845407961,-0.12378835333956333,-0.32981114208350265,-0.47024052378479286,0.736113246811455,0.5889542973629223,0.5305218643470982,-0.6246458823264655,-0.5476210689018768,-0.6301615656427512,-0.6738971263150092,-0.28499608770974166,0.3910018664982275,-0.06365615836567473,0.32696629711224506,0.0027641027870304617,-0.7276793963229958,-0.620420742178103,-0.23432952003698695,-0.02799877622116462,0.008745431364351245,-0.050328647055663256,-0.06902456045112329,-0.1395244631127827,0.14474313653594365,0.11985528910844133,-0.3953122154551614,-0.27944085845169353,0.08315171271725225,-0.06656343025392204,-0.058972237889805525,0.20118923211968234,0.16808231797734066,0.43910436404123454,-0.18959311363662348,-0.3223890661661842,0.002189296656240939,-0.38369028818781586,0.4055049921846563,-0.2885839051658594,-0.019300610808643443,-0.0723294554302096,-0.32938054810960515,0.2613911385092515,-0.6695260477716221,0.5793541048099203,0.5744178759756865,0.6225388300376877,0.7303768693017425,-0.32985108789989404,-0.49217973943887056
7,-0.13337657466849895,0.03407224574312795,-0.17010536795460607,-0.2807589593486665,0.13366163747960588,-0.07202653062966465,0.3032799870808572,-0.2931982171929751,-0.32794923144472776,-0.2620322348049691,-0.21295585738143616,-0.31358576479558264,0.11180633644112974,0.17918327502311787,0.10249801777523647,0.4193431129430022,-0.24865993304916234,0.020924867223262096,0.06993123072960176,0.01746618552605292,1.3849450744095615,1.225163059135315,1.4502861509375822,1.2983802223456098,0.4609526598675861,1.3233213109021462,0.24061552187962354,-1.029644879303462,0.5818941323879391,-0.5566270826453094,-0.09817747174691203,-0.22701025657064425,0.40277172545318213,0.3667586592649006,-0.059638245752574745,-0.2646264929591706,0.3436471466145847,-0.16605169711296983,-0.2584957786667637,0.21083629145287877,0.2934065787543558,-0.23209122931890902,-0.08655329277590783,0.4053962384886511,-0.1332660280846515,0.1497620385433658,0.13976639512095532,0.0031249333259341736,-0.04931750287453503,-0.1701631444858707,-0.21123818566961775
8,0.8189565270747632,0.3237150754114515,0.8633075994271142,0.22503243158899106,-0.6600620703166578,-0.32556657632353553,-0.23641157911913702,0.34126614998053967,0.3227902480552062,0.6699793672369249,0.6353351944603056,-0.07549897352973484,-0.10172101235135887,-0.11886301084247122,0.037316152634756586,-0.12187387380255525,0.6575532953656364,0.35601318696532736,-0.09650452560037652,0.08604460775272013,0.152596707441108,-0.03840966675680884,-0.02864069310347625,-0.08397726133192752,0.5071147887659899,0.13455850451423637,0.7021816956155715,-0.4413672916515815,-0.009113483810490958,-0.1260399603427545,0.46821599678745196,0.3379488852671621,0.0628600683681413,-0.0018735243667590946,0.16405001211967093,0.12996340819435664,-0.19358552974498927,0.5476585863202769,-0.21394124259645741,-0.15998979622062393,-0.033245108245805115,-0.1295340158164363,0.18830923915253928,0.11210689658252598,0.771837307136245,-0.21242246922797456,-0.24439187280940722,-0.415602644036939,-0.4428605833896276,0.8634713483150435,0.6631984617482175
